EL303.주방용 세제,대성씨앤에스(주),하이토피아 N610 3kg,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",15694,2020-06-22,2022-06-21,2188104794,서울특별시 금천구,경기도 시흥시,14공장
EL303.주방용 세제,(주)유한양행,아름다운주방세제 트로피칼 트리 2kg 리필,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",16000,2020-09-01,2022-08-31,1188100601,서울특별시 동작구,경기도 시흥시,1공장
EL303.주방용 세제,(주)신희,숲속의샘 주방세제,액상 주방용 세제,Y,"자원순환성 향상, 지역 환경오염 감소",16048,2020-09-13,2022-09-12,1148191906,경기도 하남시,경기도 화성시,1공장
EL303.주방용 세제,(주)크리미오,맑을청(淸) 친환경 주방세제 3L,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",16873,2021-04-12,2024-04-04,5048160149,대구광역시 북구,대구광역시 북구,1공장
EL303.주방용 세제,헨켈홈케어코리아(유),프릴 시크릿 오브 베이킹소다 그린허브향 1 L,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",17539,2019-09-05,2021-09-04,2208107931,서울특별시 강남구,충청북도 청주시,1공장
EL303.주방용 세제,애경산업(주),순샘 베이킹소다＆피톤치드 1.6L 파우치,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",17758,2019-11-11,2021-11-06,1138111573,서울특별시 마포구,충청남도 청양군,1공장
EL303.주방용 세제,(주)한국미라클피플사,은나노스텝 주방세제 시즌2 550ml,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18412,2020-04-20,2022-04-16,2318105383,경기도 포천시,경기도 포천시,1공장
EL303.주방용 세제,(주)한국미라클피플사,노블팜스 주방세제 1L,액상 주방용 세제(2종),N,"자원순환성 향상, 지역 환경오염 감소",18412,2020-04-20,2022-04-16,2318105383,경기도 포천시,경기도 포천시,1공장
EL303.주방용 세제,라이온코리아(주),베이킹소다＆구연산 담은 주방세제 3L(3.1kg) 용기,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18460,2020-04-30,2022-04-29,1218170248,인천광역시 중구,인천광역시 중구,1공장
EL303.주방용 세제,애경산업(주),트리오 곡물설거지 우리쌀겨 (new) 2.3L  파우치,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18826,2020-08-01,2022-07-31,1138111573,서울특별시 마포구,충청남도 청양군,1공장
EL303.주방용 세제,(주)슈가버블,슈가버블 친환경 주방세제 스위트 자몽 1.2L 리필,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18905,2020-08-20,2022-08-19,5068131238,경상북도 포항시,경상북도 포항시,1공장
EL303.주방용 세제,(주)슈가버블,친환경 주방세제 Rich Blueberry(리치 블루베리) 1.2L 리필,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18905,2020-08-20,2022-08-19,5068131238,경상북도 포항시,경상북도 포항시,1공장
EL303.주방용 세제,(주)비엔디생활건강,푸르르미 500ml,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",18911,2020-09-21,2022-08-20,2158763345,충청북도 음성군,충청북도 음성군,1공장
EL303.주방용 세제,라이온코리아(주),참그린 콤팩트 심슨 에디션 30mL 파우치 (증정용),액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19004,2020-09-17,2022-09-16,1218170248,인천광역시 중구,경기도 파주시,2공장
EL303.주방용 세제,(주)자연과함께,자연生 #605 1종애벌세제 3.9kg,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19093,2020-10-08,2022-10-07,5048169136,경상북도 칠곡군,경상북도 칠곡군,1공장
EL303.주방용 세제,라이온코리아(주),참그린 냄새없이 뽀드득 2L 리필,액상 주방용 세제(1종),N,"자원순환성 향상, 지역 환경오염 감소",19217,2020-11-06,2023-11-05,1218170248,인천광역시 중구,인천광역시 중구,1공장
EL303.주방용 세제,(주)생활공작소,생활공작소 주방세제 바질 500ml,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19585,2021-01-31,2024-01-30,1198701304,서울특별시 영등포구,충청북도 음성군,1공장
EL303.주방용 세제,애경산업(주),순샘  히말라야 크리스탈 솔트 2.3L 파우치,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19701,2021-03-04,2024-03-03,1138111573,서울특별시 마포구,충청남도 청양군,1공장
EL303.주방용 세제,(주)푸른들,하이롱 4kg,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19884,2021-04-08,2024-04-07,1258602766,경기도 화성시,경기도 화성시,1공장
EL303.주방용 세제,(주)엘지생활건강,메소드 주방세제 바질향 1.0 L,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",19918,2021-04-19,2024-04-15,1078198143,서울특별시 종로구,경기도 시흥시,4공장
EL303.주방용 세제,(주)엘지생활건강,세이프 주방세제 바질향 1L,주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",20603,2019-08-19,2021-08-18,1078198143,서울특별시 종로구,경기도 연천군,11공장
EL303.주방용 세제,애경산업(주),부라보 2kg 용기  ,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",21992,2020-05-06,2022-05-05,1138111573,서울특별시 마포구,충청남도 청양군,1공장
EL303.주방용 세제,(주)엘지생활건강,자연퐁 기름기 걱정없는 베이킹소다＆레몬 DP 490mL,액상 주방용 세제,N,"자원순환성 향상, 지역 환경오염 감소",22204,2020-06-09,2022-06-08,1078198143,서울특별시 종로구,충청북도 음성군,7공장
EL306.섬유유연제,(주)진케미칼,파파야플러스 섬유유연제 300ml 리필,섬유유연제(교반 및 드럼 세탁기용),N,"지역 환경오염 감소, 유해물질 감소",12318,2020-07-03,2022-07-02,1338124524,경기도 시흥시,경기도 시흥시,1공장
EL306.섬유유연제,(주)에코띠끄코리아,에코띠끄 섬유유연제 1.8L,섬유유연제(교반 및 드럼 세탁기용),Y,"지역 환경오염 감소, 유해물질 감소",22814,2020-09-08,2022-09-07,1048618316,서울특별시 강남구,경기도 부천시,1공장
EL306.섬유유연제,(주)슈가버블,슈가베베 유아 섬유유연제(베이비파우더리) 1.5L,섬유유연제(교반 및 드럼 세탁기용),N,"지역 환경오염 감소, 유해물질 감소",22819,2020-09-10,2022-09-09,5068131238,경상북도 포항시,경상북도 포항시,1공장
EL306.섬유유연제,(주)자연과함께,꽃이피는아침 섬유유연제 10L 리필,섬유유연제(교반 세탁기용),N,"지역 환경오염 감소, 유해물질 감소",23170,2020-11-16,2023-11-15,5048169136,경상북도 칠곡군,경상북도 칠곡군,1공장
EL306.섬유유연제,(주)무궁화,오클린 섬유유연제 3.0L(용기),섬유유연제(교반 및 드럼 세탁기용),Y,"지역 환경오염 감소, 유해물질 감소",23248,2020-11-30,2023-11-29,1278107762,경기도 동두천시,경기도 동두천시,1공장
EL307.액상 세탁용 세제,(주)슈가버블,슈가버블 친환경 세탁세제 내추럴버블 1.5L,"액상 세탁용 세제(약알칼리성, 교반 및 드럼 세탁기용)",N,"지역 환경오염 감소, 유해물질 감소",12782,2020-10-19,2023-10-14,5068131238,경상북도 포항시,경상북도 포항시,1공장
EL307.액상 세탁용 세제,(주)수미,네이쳐러브메레 친환경 유아세제 (쿨프레쉬용기형),"액상 세탁용 세제(중성, 교반 및 드럼 겸용)",N,"지역 환경오염 감소, 유해물질 감소",17010,2021-05-08,2024-05-07,1418136619,경기도 파주시,경기도 화성시,1공장
EL307.액상 세탁용 세제,(주)슈가버블,슈가버블 풀필 세탁세제 드럼용,"액상 세탁용 세제(약알칼리성, 드럼 세탁기용)",Y,"지역 환경오염 감소, 유해물질 감소",17465,2019-08-24,2021-08-23,5068131238,경상북도 포항시,경상북도 포항시,1공장
EL307.액상 세탁용 세제,(주)한국미라클피플사,TOP STEP 의류용 세탁세제 2.4L (리필용),"액상 세탁용 세제(중성, 교반 및 드럼 세탁기용)",N,"자원순환성 향상, 지역 환경오염 감소",18719,2020-07-20,2022-07-04,2318105383,경기도 포천시,경기도 포천시,2공장
EL307.액상 세탁용 세제,(주)한국미라클피플사,TOPSTEP 액상용 세탁세제 파워젤 2070,"액상 세탁용 세제(중성, 교반 및 드럼 세탁기용)",N,"자원순환성 향상, 지역 환경오염 감소",18719,2020-07-20,2022-07-04,2318105383,경기도 포천시,경기도 포천시,2공장
EL307.액상 세탁용 세제,(주)한국미라클피플사,TOPSTEP 의류용 세탁세제 센서티브 3.5L,액상 세탁용 세제(중성),N,"자원순환성 향상, 지역 환경오염 감소",18719,2020-07-20,2022-07-04,2318105383,경기도 포천시,경기도 포천시,2공장
EL307.액상 세탁용 세제,화인TNC,에코칩-블루2,"액상 세탁용 세제(중성, 드럼용)",N,"지역 환경오염 감소, 유해물질 감소",19102,2020-10-12,2023-10-07,3051574148,세종특별자치시 연동면,세종특별자치시 연동면,1공장
EL307.액상 세탁용 세제,(주)다온벤카코리아,비오나 세탁세제 1.7L,"액상 세탁용 세제(중성, 교반 및 드럼 세탁기용)",N,"지역 환경오염 감소, 유해물질 감소",21513,2020-02-10,2022-02-09,2698600904,인천광역시 서구,인천광역시 서구,1공장
